date,React,Vue,Angular,Svelte,Ember,Backbone,Meteor,Knockout,Alpine.js,Solid,Preact,Lit,Qwik,Hyperapp,Dojo
2024-02-11,46.8,42.6,43.8,52.199999999999996,42.6,31.2,7.8,8.4,49.199999999999996,54.6,36.0,29.4,16.2,0.0,16.8
2024-02-18,51.0,40.8,45.0,60.0,42.6,31.2,9.0,11.4,49.199999999999996,53.4,41.4,31.2,12.6,0.0,16.2
2024-02-25,52.8,37.8,51.6,52.199999999999996,41.4,31.2,8.4,9.6,56.4,54.0,43.199999999999996,32.4,14.399999999999999,0.0,18.599999999999998
2024-03-03,51.0,37.199999999999996,46.8,52.8,42.6,32.4,8.4,15.6,34.199999999999996,54.6,39.6,31.799999999999997,13.2,0.0,19.2
2024-03-10,49.8,36.6,45.6,50.4,37.8,27.599999999999998,7.8,14.399999999999999,41.4,49.8,48.6,29.4,60.0,0.0,17.4
2024-03-17,49.199999999999996,36.0,47.4,55.199999999999996,37.8,31.2,8.4,10.799999999999999,54.6,49.8,42.6,28.799999999999997,22.2,0.0,17.4
2024-03-24,46.199999999999996,41.4,41.4,47.4,39.0,30.0,8.4,10.2,36.6,47.4,42.0,29.4,16.2,0.0,15.0
2024-03-31,46.199999999999996,40.199999999999996,43.8,48.0,41.4,26.4,9.6,10.2,43.199999999999996,48.6,43.8,29.4,13.799999999999999,0.0,12.6
2024-04-07,46.8,39.0,42.6,54.0,37.199999999999996,26.4,9.6,9.6,35.4,49.199999999999996,50.4,28.799999999999997,14.399999999999999,0.0,15.6
2024-04-14,48.0,34.8,45.6,48.0,37.199999999999996,27.599999999999998,9.6,16.2,27.599999999999998,49.199999999999996,47.4,29.4,13.2,0.0,16.8
2024-04-21,48.0,34.8,46.199999999999996,52.8,39.6,27.0,10.799999999999999,12.0,46.8,49.199999999999996,41.4,31.799999999999997,13.2,0.0,16.8
2024-04-28,45.6,34.8,39.6,51.6,39.0,25.8,9.6,10.799999999999999,48.6,52.199999999999996,36.0,32.4,12.6,0.0,18.0
2024-05-05,46.199999999999996,34.199999999999996,40.199999999999996,51.0,40.199999999999996,24.599999999999998,9.6,13.2,30.599999999999998,49.199999999999996,35.4,33.0,12.6,0.0,18.599999999999998
2024-05-12,49.199999999999996,34.199999999999996,41.4,50.4,39.6,25.2,8.4,12.0,46.8,49.199999999999996,39.0,29.4,13.2,0.0,17.4
2024-05-19,43.8,33.0,39.0,47.4,39.6,24.0,13.799999999999999,9.6,40.199999999999996,45.6,33.0,30.0,12.6,0.0,16.2
2024-05-26,44.4,40.199999999999996,42.0,51.0,37.8,22.2,9.0,9.6,45.0,47.4,30.599999999999998,31.2,13.2,0.0,12.0
2024-06-02,44.4,32.4,41.4,48.0,37.8,22.2,8.4,11.4,40.199999999999996,46.8,37.199999999999996,28.799999999999997,13.2,0.0,13.2
2024-06-09,48.0,36.0,40.8,49.8,39.0,22.8,9.0,12.6,48.0,49.199999999999996,31.2,27.599999999999998,12.6,0.0,12.6
2024-06-16,42.0,35.4,39.6,46.199999999999996,38.4,25.2,8.4,15.6,39.6,45.0,30.599999999999998,27.599999999999998,14.399999999999999,0.0,11.4
2024-06-23,42.6,33.0,38.4,49.199999999999996,36.0,22.2,9.0,33.6,57.0,44.4,30.599999999999998,27.599999999999998,12.6,0.0,10.799999999999999
2024-06-30,42.0,32.4,35.4,46.199999999999996,36.0,23.4,9.0,22.8,45.6,43.8,25.2,29.4,10.799999999999999,0.0,9.6
2024-07-07,40.8,36.6,38.4,46.8,36.6,23.4,8.4,12.6,36.6,43.8,27.599999999999998,30.0,13.2,0.0,9.6
2024-07-14,45.6,39.6,37.8,45.6,39.6,25.2,11.4,8.4,28.2,46.8,34.8,31.2,13.2,0.0,10.2
2024-07-21,43.199999999999996,45.0,37.199999999999996,50.4,41.4,22.8,10.2,9.6,34.8,43.199999999999996,28.799999999999997,35.4,13.799999999999999,0.0,10.2
2024-07-28,40.8,40.8,36.0,46.8,39.0,21.0,15.0,11.4,24.599999999999998,48.0,30.599999999999998,31.2,12.0,0.0,11.4
2024-08-04,40.199999999999996,42.0,37.199999999999996,46.199999999999996,38.4,30.0,16.8,9.0,32.4,48.0,28.799999999999997,30.0,13.2,0.0,13.2
2024-08-11,40.8,42.6,34.199999999999996,47.4,39.6,25.8,46.8,8.4,28.2,48.6,30.0,33.0,14.399999999999999,0.0,16.8
2024-08-18,40.199999999999996,42.6,36.0,46.8,39.0,25.2,9.0,8.4,54.0,51.0,36.6,33.0,13.799999999999999,0.0,18.599999999999998
2024-08-25,42.0,38.4,36.0,53.4,39.0,24.0,10.2,7.8,34.8,49.8,34.199999999999996,35.4,14.399999999999999,0.0,19.8
2024-09-01,42.6,36.6,35.4,43.8,36.6,25.2,9.0,7.199999999999999,33.0,52.8,30.599999999999998,34.199999999999996,12.0,0.0,22.8
2024-09-08,40.8,36.6,37.8,46.8,39.6,28.2,9.0,8.4,39.0,55.8,34.199999999999996,32.4,14.399999999999999,0.0,24.599999999999998
2024-09-15,41.4,32.4,39.6,46.8,39.0,27.0,9.0,10.799999999999999,46.199999999999996,56.4,36.0,32.4,12.6,0.0,22.8
2024-09-22,39.0,32.4,37.199999999999996,45.0,39.0,28.2,8.4,10.2,39.0,56.4,38.4,32.4,13.799999999999999,0.0,23.4
2024-09-29,39.0,32.4,37.199999999999996,43.8,39.6,27.0,8.4,13.2,34.199999999999996,52.8,38.4,29.4,12.0,0.0,24.599999999999998
2024-10-06,39.6,33.6,36.0,46.8,40.8,30.599999999999998,10.2,14.399999999999999,43.199999999999996,51.6,53.4,33.0,12.6,0.0,21.599999999999998
2024-10-13,40.8,33.0,36.6,45.0,35.4,28.2,10.2,13.799999999999999,45.0,48.6,54.0,33.6,13.2,0.0,21.0
2024-10-20,42.6,33.0,37.199999999999996,60.0,40.199999999999996,28.799999999999997,13.2,12.6,38.4,52.8,54.0,34.199999999999996,13.799999999999999,0.0,21.0
2024-10-27,39.0,38.4,31.799999999999997,52.199999999999996,45.6,27.599999999999998,9.0,12.0,29.4,50.4,43.8,36.6,11.4,0.0,18.0
2024-11-03,40.8,33.6,36.0,52.199999999999996,43.199999999999996,27.0,9.0,10.799999999999999,39.0,50.4,52.8,37.199999999999996,12.6,0.0,19.2
2024-11-10,42.0,34.8,38.4,54.0,45.6,27.0,12.0,19.2,49.8,51.0,45.0,39.0,13.2,34.199999999999996,20.4
2024-11-17,38.4,38.4,38.4,52.8,47.4,30.599999999999998,9.6,14.399999999999999,48.0,52.8,46.199999999999996,42.0,10.799999999999999,0.0,22.8
2024-11-24,40.199999999999996,40.199999999999996,36.0,48.0,49.199999999999996,33.0,7.8,10.2,30.599999999999998,53.4,36.0,41.4,11.4,0.0,15.6
2024-12-01,41.4,40.199999999999996,36.0,49.8,50.4,33.0,9.6,10.2,37.199999999999996,53.4,45.0,40.199999999999996,11.4,0.0,22.8
2024-12-08,40.8,31.799999999999997,36.6,48.6,51.0,33.6,21.599999999999998,10.799999999999999,34.199999999999996,52.8,42.6,35.4,12.0,0.0,22.2
2024-12-15,38.4,34.8,33.0,46.8,52.8,28.2,9.6,9.6,37.8,49.199999999999996,31.799999999999997,33.0,12.0,0.0,30.0
2024-12-22,33.0,38.4,23.4,43.199999999999996,55.8,39.0,9.6,7.8,34.8,45.6,27.599999999999998,36.0,12.6,0.0,12.0
2024-12-29,31.2,40.8,22.8,49.8,60.0,26.4,12.6,9.0,53.4,48.6,27.0,38.4,10.2,0.0,10.799999999999999
2025-01-05,39.6,35.4,32.4,54.6,52.199999999999996,25.2,8.4,8.4,45.6,52.8,34.8,35.4,11.4,0.0,19.2
2025-01-12,41.4,34.199999999999996,34.199999999999996,55.199999999999996,50.4,26.4,9.0,8.4,25.8,54.0,39.0,34.199999999999996,11.4,0.0,21.599999999999998
2025-01-19,41.4,33.0,33.6,51.6,46.199999999999996,26.4,8.4,11.4,46.8,54.0,37.199999999999996,35.4,12.0,2.4,18.0
2025-01-26,39.6,31.2,34.8,51.0,46.199999999999996,26.4,8.4,18.0,44.4,55.199999999999996,36.6,34.8,13.2,3.0,21.0
2025-02-02,42.6,30.599999999999998,34.199999999999996,53.4,44.4,28.2,22.8,10.799999999999999,60.0,55.8,37.8,34.199999999999996,12.6,4.8,19.8
